kind,target,scenario,split,exclude_2020,model,bucket,n,avg_score,future_value
top_bottom,era,season_to_next,starter,False,EDF_z,top20,163,-4.858023306302345,3.3798473323049105
top_bottom,era,season_to_next,starter,False,ERA,bottom20,163,5.429519218501375,4.407650466120052
top_bottom,era,season_to_next,starter,False,ERA,middle,486,3.9768451093768387,4.103495953891832
top_bottom,era,season_to_next,starter,False,ERA,top20,163,2.7845973739369048,3.5388225082391878
top_bottom,era,season_to_next,starter,False,ERA_reg,bottom20,163,4.713927517954564,4.3405436174754515
top_bottom,era,season_to_next,starter,False,ERA_reg,middle,486,3.9398242207661274,4.104597358558787
top_bottom,era,season_to_next,starter,False,ERA_reg,top20,163,3.2725162246761044,3.5932871990952666
top_bottom,era,season_to_next,starter,False,HR9,bottom20,163,1.7331533957823246,4.261181343306649
top_bottom,era,season_to_next,starter,False,HR9,middle,486,1.1510039966822956,4.024660413192067
top_bottom,era,season_to_next,starter,False,HR9,top20,163,0.7174733172463647,3.867444584095064
top_bottom,era,season_to_next,starter,False,HR9_reg,bottom20,163,1.277157550143102,4.4889051489652765
top_bottom,era,season_to_next,starter,False,HR9_reg,middle,486,1.0946375087652842,4.0706814859003755
top_bottom,era,season_to_next,starter,False,HR9_reg,top20,163,0.9267935936511779,3.566119458852467
top_bottom,era,season_to_next,starter,False,KBB,bottom20,163,0.08179475850468833,4.609483244389938
top_bottom,era,season_to_next,starter,False,KBB,middle,486,0.14930449812355792,4.091829590393093
top_bottom,era,season_to_next,starter,False,KBB,top20,163,0.23056387516914215,3.423903881403781
top_bottom,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg,bottom20,163,0.11349150802550717,4.53235082674335
top_bottom,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg,middle,486,0.146374340259318,4.0941147483960725
top_bottom,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg,top20,163,0.18304593828678317,3.468425605536333
top_bottom,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,bottom20,163,0.11349150802550717,4.53235082674335
top_bottom,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,middle,486,0.146374340259318,4.0941147483960725
