kind,target,scenario,split,exclude_2020,model,bucket,n,avg_score,future_value
decile,era,season_to_next,reliever,True,KBB,8,136,0.11836040143271781,4.142297485151017
decile,era,season_to_next,reliever,True,KBB,9,136,0.09832127095037974,4.017479260015084
decile,era,season_to_next,reliever,True,KBB,10,137,0.05850059400548481,4.39181528530641
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg,1,137,0.1944014397613371,3.4433263341389004
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg,2,136,0.1759080031488247,3.4308649657747354
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg,3,136,0.16801912068064254,3.596974154234083
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg,4,136,0.16251651413875928,3.817007121838884
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg,5,136,0.15741895201888825,4.162778574221296
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg,6,136,0.1526966158094349,3.8858179909913857
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg,7,136,0.1478256553119815,3.8973661927893404
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg,8,136,0.14274534590722626,3.9974274815931876
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg,9,136,0.13470067239841402,4.1920754716981135
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg,10,137,0.11819886642633168,4.2110091743119265
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,1,137,0.1944014397613371,3.4433263341389004
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,2,136,0.1759080031488247,3.4308649657747354
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,3,136,0.16801912068064254,3.596974154234083
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,4,136,0.16251651413875928,3.817007121838884
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,5,136,0.15741895201888825,4.162778574221296
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,6,136,0.1526966158094349,3.8858179909913857
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,7,136,0.1478256553119815,3.8973661927893404
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,8,136,0.14274534590722626,3.9974274815931876
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,9,136,0.13470067239841402,4.1920754716981135
decile,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,10,137,0.11819886642633168,4.2110091743119265
decile,era,season_to_next,reliever,True,KBB_reg_best,1,137,0.2235981332529581,3.2363051358286152
decile,era,season_to_next,reliever,True,KBB_reg_best,2,136,0.19191028328695692,3.428355768021135
decile,era,season_to_next,reliever,True,KBB_reg_best,3,136,0.17764976436600732,3.902835393234401
decile,era,season_to_next,reliever,True,KBB_reg_best,4,136,0.16815945279661215,3.6737372895482583
decile,era,season_to_next,reliever,True,KBB_reg_best,5,136,0.16026727806979502,3.845147077880005
decile,era,season_to_next,reliever,True,KBB_reg_best,6,136,0.15160280403651066,3.9553026096612993
decile,era,season_to_next,reliever,True,KBB_reg_best,7,136,0.14401475512867343,4.019058842652795
decile,era,season_to_next,reliever,True,KBB_reg_best,8,136,0.1356521474486589,4.080735551663747
decile,era,season_to_next,reliever,True,KBB_reg_best,9,136,0.12504385656460415,4.026646863533112
decile,era,season_to_next,reliever,True,KBB_reg_best,10,137,0.10100108535918124,4.437522249911001
decile,era,season_to_next,reliever,True,WAI,1,137,0.9369862925543798,3.330315839846866
decile,era,season_to_next,reliever,True,WAI,2,136,1.0721369408586106,3.5621735886595376
decile,era,season_to_next,reliever,True,WAI,3,136,1.135681245585023,3.6483971044467425
decile,era,season_to_next,reliever,True,WAI,4,136,1.1880895567486487,3.940440483331905
decile,era,season_to_next,reliever,True,WAI,5,136,1.2327451223081596,3.8641506317615
decile,era,season_to_next,reliever,True,WAI,6,136,1.2782164502013595,3.8577777777777778
decile,era,season_to_next,reliever,True,WAI,7,136,1.3261588594566627,3.85505069470522
decile,era,season_to_next,reliever,True,WAI,8,136,1.3749127767322185,4.208957319356047
decile,era,season_to_next,reliever,True,WAI,9,136,1.4323618572086085,4.3025687656285525
decile,era,season_to_next,reliever,True,WAI,10,137,1.5607214782382537,4.120283306875076
decile,era,season_to_next,reliever,True,WHIP,1,137,0.8762358776566758,3.4817096649980743
decile,era,season_to_next,reliever,True,WHIP,2,136,1.014077100876818,3.5423679986830736
decile,era,season_to_next,reliever,True,WHIP,3,136,1.0949466724763752,3.7849612600025404
decile,era,season_to_next,reliever,True,WHIP,4,136,1.1587987759892802,3.761199186211662
decile,era,season_to_next,reliever,True,WHIP,5,136,1.2129087880209375,3.9399880911874794
decile,era,season_to_next,reliever,True,WHIP,6,136,1.2695191332779328,3.916818973944829
decile,era,season_to_next,reliever,True,WHIP,7,136,1.33216920357498,3.9420929514057463
decile,era,season_to_next,reliever,True,WHIP,8,136,1.3952121942104065,3.974895031490553
decile,era,season_to_next,reliever,True,WHIP,9,136,1.4765679697980318,4.069509708307474
decile,era,season_to_next,reliever,True,WHIP,10,137,1.6468311303159735,4.218073661561828
decile,era,season_to_next,reliever,True,WHIP_reg,1,137,1.1347912977675272,3.456336677191159
decile,era,season_to_next,reliever,True,WHIP_reg,2,136,1.1775614239281482,3.594647792947483
decile,era,season_to_next,reliever,True,WHIP_reg,3,136,1.2016461472579796,3.9294300116324163
decile,era,season_to_next,reliever,True,WHIP_reg,4,136,1.2186840914828017,3.5676756587202014
decile,era,season_to_next,reliever,True,WHIP_reg,5,136,1.233234686289661,3.981276270538785
decile,era,season_to_next,reliever,True,WHIP_reg,6,136,1.2479587747858891,4.003353779621376
decile,era,season_to_next,reliever,True,WHIP_reg,7,136,1.2636086795029213,3.886781558141601
decile,era,season_to_next,reliever,True,WHIP_reg,8,136,1.280365347860141,3.8708027282266526
decile,era,season_to_next,reliever,True,WHIP_reg,9,136,1.2998082785968532,4.195848855774348
decile,era,season_to_next,reliever,True,WHIP_reg,10,137,1.3388031717726157,4.178189418466456
decile,era,season_to_next,reliever,True,pWHIP,1,137,1.0093343961031935,3.3147035573122525
decile,era,season_to_next,reliever,True,pWHIP,2,136,1.1106067555448644,3.6093430905377812
decile,era,season_to_next,reliever,True,pWHIP,3,136,1.160149276525141,3.6960856881612747
decile,era,season_to_next,reliever,True,pWHIP,4,136,1.2008674067883354,3.873311085788703
decile,era,season_to_next,reliever,True,pWHIP,5,136,1.235793685899211,3.8862257792754846
decile,era,season_to_next,reliever,True,pWHIP,6,136,1.2712825557646006,3.7565595905042115
decile,era,season_to_next,reliever,True,pWHIP,7,136,1.3110761871099665,4.033965409460304
decile,era,season_to_next,reliever,True,pWHIP,8,136,1.3482750217957882,4.078198266470895
decile,era,season_to_next,reliever,True,pWHIP,9,136,1.395493284775023,4.327763256161314
decile,era,season_to_next,reliever,True,pWHIP,10,137,1.504150791773514,4.1137971459756635
decile,era,season_to_next,reliever,True,xWHIP_lgBABIP,1,137,0.9781377968323892,3.3381086452467708
decile,era,season_to_next,reliever,True,xWHIP_lgBABIP,2,136,1.089033139675117,3.5140600694028956
decile,era,season_to_next,reliever,True,xWHIP_lgBABIP,3,136,1.148762688087424,3.657328337399791
decile,era,season_to_next,reliever,True,xWHIP_lgBABIP,4,136,1.1957678607862856,3.919924750531654
decile,era,season_to_next,reliever,True,xWHIP_lgBABIP,5,136,1.2366786327704626,3.918731288237081
decile,era,season_to_next,reliever,True,xWHIP_lgBABIP,6,136,1.2768573964101975,3.880162839413462
decile,era,season_to_next,reliever,True,xWHIP_lgBABIP,7,136,1.3229238145096571,3.8563432835820897
decile,era,season_to_next,reliever,True,xWHIP_lgBABIP,8,136,1.368505278935876,4.2373440413021655
decile,era,season_to_next,reliever,True,xWHIP_lgBABIP,9,136,1.4228398026587623,4.271889400921659
decile,era,season_to_next,reliever,True,xWHIP_lgBABIP,10,137,1.5470030268880093,4.101556798832401
decile,era,season_to_next,starter,False,CCR,1,82,4.541218057619738,3.4702078899983633
decile,era,season_to_next,starter,False,CCR,2,81,3.805166493877571,3.813069619392225
decile,era,season_to_next,starter,False,CCR,3,81,3.4759215759611406,3.964437411509952
decile,era,season_to_next,starter,False,CCR,4,81,3.267663786712221,3.942635615360845
decile,era,season_to_next,starter,False,CCR,5,81,3.0732058246426126,4.232700551132884
decile,era,season_to_next,starter,False,CCR,6,81,2.9291540893973376,3.836104513064133
decile,era,season_to_next,starter,False,CCR,7,81,2.7744568680426673,4.201432760027809
decile,era,season_to_next,starter,False,CCR,8,81,2.602619563175226,4.174527020910655
decile,era,season_to_next,starter,False,CCR,9,81,2.4220825153760024,4.482702812057455
decile,era,season_to_next,starter,False,CCR,10,82,2.1200845495812035,4.41012099097369
decile,era,season_to_next,starter,False,EDF,1,82,3.1675534893783652,3.28013407585315
decile,era,season_to_next,starter,False,EDF,2,81,3.610833456987462,3.562640142586098
decile,era,season_to_next,starter,False,EDF,3,81,3.7887908879410985,3.8271903663271623
decile,era,season_to_next,starter,False,EDF,4,81,3.9306140876514726,3.751403237614903
decile,era,season_to_next,starter,False,EDF,5,81,4.06127680631682,4.054549120129029
decile,era,season_to_next,starter,False,EDF,6,81,4.1807932492180955,4.244207096307024
decile,era,season_to_next,starter,False,EDF,7,81,4.305230383568083,4.337554770318022
decile,era,season_to_next,starter,False,EDF,8,81,4.418195897006641,4.362370987595872
decile,era,season_to_next,starter,False,EDF,9,81,4.566426571399221,4.541666666666668
decile,era,season_to_next,starter,False,EDF,10,82,4.849650333673152,4.652864088611263
decile,era,season_to_next,starter,False,EDF_z,1,82,-6.154817133779673,3.21342049605845
decile,era,season_to_next,starter,False,EDF_z,2,81,-3.5452196784857897,3.5360540359380237
decile,era,season_to_next,starter,False,EDF_z,3,81,-2.2928330543137054,3.75127644055434
decile,era,season_to_next,starter,False,EDF_z,4,81,-1.3245778368410326,3.9912293439433104
decile,era,season_to_next,starter,False,EDF_z,5,81,-0.4997732543704309,4.121459809983412
decile,era,season_to_next,starter,False,EDF_z,6,81,0.3053532072081902,4.332737669764118
decile,era,season_to_next,starter,False,EDF_z,7,81,1.1088959732733765,4.278934457164423
decile,era,season_to_next,starter,False,EDF_z,8,81,1.835783217829582,4.273673544583641
decile,era,season_to_next,starter,False,EDF_z,9,81,3.13291517382523,4.520381338485415
decile,era,season_to_next,starter,False,EDF_z,10,82,5.491057083087698,4.616436078222696
decile,era,season_to_next,starter,False,ERA,1,82,2.506463516872426,3.5334206712008025
decile,era,season_to_next,starter,False,ERA,2,81,3.0661649823231665,3.5439416752516046
decile,era,season_to_next,starter,False,ERA,3,81,3.3632831896111046,3.8886232481450946
decile,era,season_to_next,starter,False,ERA,4,81,3.6015693333812493,3.9816052572455627
decile,era,season_to_next,starter,False,ERA,5,81,3.838399729043275,4.263823064770932
decile,era,season_to_next,starter,False,ERA,6,81,4.095386314553662,3.9981520835258237
decile,era,season_to_next,starter,False,ERA,7,81,4.3452594896821335,4.3818799805775335
decile,era,season_to_next,starter,False,ERA,8,81,4.617172599989606,4.114372843765401
decile,era,season_to_next,starter,False,ERA,9,81,5.000222480173632,4.3067691730733175
decile,era,season_to_next,starter,False,ERA,10,82,5.85358063075195,4.5140972794723835
decile,era,season_to_next,starter,False,ERA_reg,1,82,3.09727792229042,3.4748241988297814
decile,era,season_to_next,starter,False,ERA_reg,2,81,3.4499179628937093,3.7125182343724674
decile,era,season_to_next,starter,False,ERA_reg,3,81,3.6146556836725128,3.6974217963028506
decile,era,season_to_next,starter,False,ERA_reg,4,81,3.745311209873642,4.081849196253036
decile,era,season_to_next,starter,False,ERA_reg,5,81,3.87095144198611,4.2454275900537235
decile,era,season_to_next,starter,False,ERA_reg,6,81,4.007493977987978,4.09648795068186
decile,era,season_to_next,starter,False,ERA_reg,7,81,4.136155334366587,4.323868808174532
decile,era,season_to_next,starter,False,ERA_reg,8,81,4.264377676709936,4.217526582890286
decile,era,season_to_next,starter,False,ERA_reg,9,81,4.464910017549217,4.195911733450022
decile,era,season_to_next,starter,False,ERA_reg,10,82,4.959908219574479,4.488623635956351
decile,era,season_to_next,starter,False,HR9,1,82,0.6075576933190481,3.723332403014234
decile,era,season_to_next,starter,False,HR9,2,81,0.8287459241851296,4.0184870999824485
decile,era,season_to_next,starter,False,HR9,3,81,0.9371832714567745,3.648212615608437
decile,era,season_to_next,starter,False,HR9,4,81,1.0118121462686092,4.020912547528518
decile,era,season_to_next,starter,False,HR9,5,81,1.0996070490148477,4.1744999140253345
decile,era,season_to_next,starter,False,HR9,6,81,1.1868561879162736,4.032042565770027
decile,era,season_to_next,starter,False,HR9,7,81,1.2816365190475594,3.9875271149674627
decile,era,season_to_next,starter,False,HR9,8,81,1.3889288063897094,4.316652578191039
decile,era,season_to_next,starter,False,HR9,9,81,1.5416545857468995,4.147997243776026
decile,era,season_to_next,starter,False,HR9,10,82,1.9223168544758547,4.381779295815112
decile,era,season_to_next,starter,False,HR9_reg,1,82,0.8837235490392175,3.431766328858704
decile,era,season_to_next,starter,False,HR9_reg,2,81,0.9703953672089654,3.7025869037995145
decile,era,season_to_next,starter,False,HR9_reg,3,81,1.0153015415149844,3.866574093639629
decile,era,season_to_next,starter,False,HR9_reg,4,81,1.0456970367694451,3.759646571971815
decile,era,season_to_next,starter,False,HR9_reg,5,81,1.080062178405564,4.109985810077627
decile,era,season_to_next,starter,False,HR9_reg,6,81,1.1088629467712687,4.184487057706008
decile,era,season_to_next,starter,False,HR9_reg,7,81,1.1404007288482494,4.242598899659418
decile,era,season_to_next,starter,False,HR9_reg,8,81,1.1775006202821932,4.283506132254394
decile,era,season_to_next,starter,False,HR9_reg,9,81,1.2290308553875913,4.486772663504576
decile,era,season_to_next,starter,False,HR9_reg,10,82,1.32469733398696,4.490843936955268
decile,era,season_to_next,starter,False,KBB,1,82,0.2547210876293973,3.1646331759588353
decile,era,season_to_next,starter,False,KBB,2,81,0.20610842551801964,3.6878155457760737
decile,era,season_to_next,starter,False,KBB,3,81,0.18570193221498635,3.7090958506975906
decile,era,season_to_next,starter,False,KBB,4,81,0.17039587784114132,3.8898432706787887
decile,era,season_to_next,starter,False,KBB,5,81,0.15471089441385588,4.104044704630123
decile,era,season_to_next,starter,False,KBB,6,81,0.14156377883645826,4.144271685761048
decile,era,season_to_next,starter,False,KBB,7,81,0.1285087172636217,4.311754036976364
decile,era,season_to_next,starter,False,KBB,8,81,0.11494578817128404,4.392552968950781
decile,era,season_to_next,starter,False,KBB,9,81,0.0986805198610963,4.496528447444551
decile,era,season_to_next,starter,False,KBB,10,82,0.06511492106726093,4.729711235801287
decile,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg,1,82,0.19386120149085964,3.2259391208676065
decile,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg,2,81,0.1720971533147551,3.7269198547891653
decile,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg,3,81,0.16273246858879478,3.8040320706483843
decile,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg,4,81,0.1553804154799683,3.9364930525956865
decile,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg,5,81,0.14943727951297955,3.909625398958508
decile,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg,6,81,0.14324274437317122,4.2838601447995766
decile,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg,7,81,0.13706367951336842,4.2616421052631575
decile,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg,8,81,0.1303894540876257,4.39695513820428
decile,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg,9,81,0.12147307509844377,4.49914089347079
decile,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg,10,82,0.10560727713638686,4.567403277807631
decile,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,1,82,0.19386120149085964,3.2259391208676065
decile,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,2,81,0.1720971533147551,3.7269198547891653
decile,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,3,81,0.16273246858879478,3.8040320706483843
decile,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,4,81,0.1553804154799683,3.9364930525956865
decile,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,5,81,0.14943727951297955,3.909625398958508
decile,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,6,81,0.14324274437317122,4.2838601447995766
decile,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,7,81,0.13706367951336842,4.2616421052631575
